sample_id	density	production	prod_level
M_D_TasdA_P_asdD_rhtA_DdhaM_I_5p5_M1	0.27	0.0	None
M_D_TasdA1_P_asdD_000_DlysC_I_12_M1	1.42	0.132231667	Low
7_D_Tasd_P_asdD_rhtA_DlysC_0_24_M1	0.17	0.0	None
7_D_TasdA_P_asdD_000_DrhtA_I_5p5_M1	0.87	0.0	None
7_D_TasdA1_P_asdD_000_Dtdh_0_12_M1	0.74	0.013066339	Low
7_D_TasdA_P_asdD_zwf_DtdhDrhtA_I_6_M1	0.29	0.0	None
M_D_TasdA1_P_asdD_000_DdapA_I_5p5_M1	0.4	0.0	None
M_D_TasdA_P_asdD_aspC_DtdhDptsG_I_12_M1	0.54	0.07302237	Low
M_D_Tasd_P_asdD_pyc_DtdhDmetL_0_5p5_M1	0.54	0.0	None
M_D_TasdA1_P_asdD_000_DtdhDlysA_I_6_M1	0.19	0.0	None
7_D_TasdA_P_asdD_aceBA_Dtdh_0_12_M1	1.96	0.231983514	Low
7_D_Tasd_P_asdD_rhtA_Dtdh_0_5p5_M1	0.17	0.0	None
M_D_TasdA_P_asdD_aceBA_D000_0_24_M1	4.0	0.0	None
7_D_TasdA_P_asdD_rhtA_DdapA_0_12_M1	0.0	0.004	Low
M_D_Tasd_P_asdD_pyc_Dtdh_I_5p5_M1	0.18	0.0	None
7_D_Tasd_P_asdD_rhtA_DptsG_0_24_M1	0.17	0.0	None
7_D_TasdA1_P_asdD_000_DdhaM_I_12_M1	2.5	0.082	Low
M_D_TasdA_P_asdD_rhtA_Dtdh_I_5p5_M1	0.87	0.0	None
7_D_TasdA_P_asdD_pntAB_D000_0_12_M1	2.1	0.0	None
7_D_TasdA_P_asdD_pyc_DrhtA_0_6_M1	0.22	0.060186879	Low
M_D_Tasd_P_asdD_000_DlysA_0_5p5_M1	0.47	0.0	None
M_D_TasdA_P_asdD_aceBA_DptsG_0_6_M1	0.48	0.066986755	Low
M_D_TasdA_P_asdD_zwf_DlysA_0_6_M1	0.43	0.0	None
7_D_TasdA_P_asdD_zwf_DlysC_I_12_M1	1.58	0.606692245	Low
7_D_TasdA_P_asdD_000_DlysC_I_5p5_M1	0.9	0.0	None
M_D_TasdA_P_asdD_aspC_DtdhDdapA_I_24_M1	0.55	0.369974659	Low
M_D_Tasd_P_asdD_rhtA_DmetL_0_24_M1	0.15	0.0	None
7_D_TasdA1_P_asdD_rhtA_Dtdh_I_6_M1	0.38	0.009358177	Low
7_D_Tasd_P_asdD_000_DlysA_I_12_M1	0.21	0.0	None
7_D_TasdA_P_asdD_zwf_DptsG_I_24_M1	0.62	0.15011438	Low
7_D_Tasd_P_asdD_pyc_DtdhDlysC_0_12_M1	0.16	0.0	None
M_D_TasdA_P_asdD_pntAB_DrhtA_0_5p5_M1	0.0	0.008	Low
M_D_TasdA1_P_asdD_000_DtdhDdapA_0_5p5_M1	0.18	0.0	None
7_D_Tasd_P_asdD_rhtA_DtdhDdapA_0_4p5_M1	0.14	7.5E-4	Low
M_D_TasdA_P_asdD_zwf_DtdhDptsG_0_5p5_M1	0.0	0.0	None
M_D_TasdA_P_asdD_rhtA_DlysC_I_12_M1	0.75	0.040725662	Low
7_D_TasdA1_P_asdD_000_DmetL_0_4p5_M1	0.36	0.0	None
7_D_TasdA_P_asdD_aspC_DtdhDlysC_0_24_M1	5.48	1.193421041	High
M_D_TasdA_P_asdD_zwf_DtdhDlysA_0_12_M1	0.12	0.016886531	Low
7_D_Tasd_P_asdD_000_DrhtA_0_4p5_M1	0.44	0.0	None
7_D_TasdA_P_asdD_000_DdhaM_0_4p5_M1	0.43	0.0	None
7_D_Tasd_P_asdD_rhtA_DdapA_0_12_M1	0.51	0.025025633	Low
7_D_Tasd_P_asdD_000_DmetL_I_12_M1	0.23	0.0	None
7_D_TasdA_P_asdD_rhtA_DdapA_0_5p5_M1	0.02	0.0	None
M_D_TasdA_P_asdD_pyc_DlysC_I_6_M1	0.29	0.254032835	Low
M_D_TasdA1_P_asdD_pyc_Dtdh_I_12_M1	0.39	0.0	None
M_D_TasdA_P_asdD_zwf_DlysA_0_4p5_M1	0.24	0.0	None
7_D_TasdA_P_asdD_000_Dtdh_0_6_M1	0.81	0.019258699	Low
M_D_TasdA1_P_asdD_000_DlysC_I_5p5_M1	0.41	0.0	None
M_D_TasdA1_P_asdD_pyc_DtdhDlysC_I_6_M1	0.0	0.0	None
M_D_TasdA_P_asdD_aspC_D000_0_4p5_M1	0.54	0.021043959	Low
M_D_Tasd_P_asdD_rhtA_DlysC_0_12_M1	0.25	0.0	None
M_D_TasdA1_P_asdD_pyc_DlysC_0_4p5_M1	0.08	0.0	None
7_D_TasdA_P_asdD_zwf_DtdhDlysC_I_6_M1	0.34	0.0325587	Low
7_D_TasdA_P_asdD_aceBA_DmetL_I_6_M1	0.14	0.0	None
7_D_Tasd_P_asdD_000_Dtdh_I_12_M1	0.16	0.0	None
M_D_TasdA_P_asdD_pyc_DlysA_0_24_M1	2.67	0.160203776	Low
7_D_TasdA1_P_asdD_rhtA_DtdhDdapA_0_6_M1	0.13	0.0	None
M_D_TasdA_P_asdD_zwf_DlysA_I_6_M1	0.39	0.0	None
M_D_TasdA_P_asdD_aspC_DtdhDdapA_0_4p5_M1	0.46	0.135792773	Low
M_D_Tasd_P_asdD_pyc_Dtdh_0_12_M1	0.25	0.0	None
M_D_TasdA1_P_asdD_pyc_DmetL_I_6_M1	0.08	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDptsG_I_24_M1	0.29	0.148255828	Low
7_D_TasdA_P_asdD_zwf_DptsG_I_6_M1	0.24	0.0	None
7_D_TasdA_P_asdD_pyc_DptsG_0_5p5_M1	0.32	0.0	None
7_D_TasdA_P_asdD_pntAB_DptsG_I_24_M1	0.62	0.181602508	Low
M_D_Tasd_P_asdD_pyc_DmetL_0_24_M1	0.63	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDmetL_0_24_M1	1.27	0.0	None
M_D_TasdA_P_asdD_aspC_D000_I_5p5_M1	0.38	0.025	Low
7_D_TasdA_P_asdD_aspC_DtdhDdapA_0_4p5_M1	0.16	0.0	None
7_D_TasdA_P_asdD_aceBA_DmetL_0_24_M1	0.21	0.0	None
7_D_TasdA_P_asdD_rhtA_DptsG_0_4p5_M1	0.18	0.009952052	Low
7_D_TasdA_P_asdD_pntAB_DmetL_0_12_M1	0.05	0.0	None
7_D_TasdA1_P_asdD_rhtA_DtdhDlysC_0_24_M1	1.34	0.03716378	Low
7_D_TasdA1_P_asdD_rhtA_Dtdh_0_6_M1	0.33	0.0	None
M_D_TasdA_P_asdD_pyc_Dtdh_0_4p5_M1	0.42	0.027909404	Low
M_D_Tasd_P_asdD_pyc_DtdhDlysC_0_5p5_M1	0.08	0.0	None
M_D_TasdA_P_asdD_aspC_DtdhDlysA_0_12_M1	0.87	0.144242635	Low
7_D_TasdA_P_asdD_pntAB_DmetL_0_6_M1	0.03	0.0	None
M_D_TasdA_P_asdD_zwf_DtdhDlysC_I_5p5_M1	0.03	0.039	Low
7_D_TasdA_P_asdD_rhtA_DdapA_0_24_M1	0.46	0.0	None
M_D_Tasd_P_asdD_rhtA_DtdhDlysC_I_6_M1	0.26	0.002906128	Low
7_D_TasdA_P_asdD_000_DmetL_0_12_M1	0.03	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDlysA_I_12_M1	0.1	0.052807348	Low
7_D_Tasd_P_asdD_pyc_DdapA_0_4p5_M1	0.15	0.0	None
M_D_TasdA_P_asdD_zwf_DtdhDlysC_I_6_M1	0.39	0.059744016	Low
M_D_Tasd_P_asdD_pyc_DtdhDlysC_I_12_M1	0.04	0.0	None
M_D_TasdA_P_asdD_zwf_DtdhDlysA_I_12_M1	0.11	0.006	Low
M_D_TasdA1_P_asdD_rhtA_DmetL_0_6_M1	0.14	0.0	None
7_D_TasdA_P_asdD_pntAB_DtdhDlysC_I_24_M1	1.53	1.029682772	High
M_D_TasdA_P_asdD_zwf_DrhtA_I_24_M1	0.11	0.0025	Low
7_D_Tasd_P_asdD_pyc_DrhtA_0_5p5_M1	0.28	0.0	None
7_D_TasdA_P_asdD_zwf_DtdhDrhtA_0_12_M1	0.38	0.0	None
M_D_TasdA_P_asdD_pntAB_DrhtA_I_6_M1	0.39	0.009044845	Low
7_D_TasdA1_P_asdD_000_DptsG_0_24_M1	0.88	0.0	None
7_D_TasdA1_P_asdD_rhtA_DrhtA_0_5p5_M1	0.38	0.0	None
M_D_TasdA_P_asdD_rhtA_DptsG_I_24_M1	1.79	0.078466917	Low
M_D_TasdA1_P_asdD_rhtA_DdhaM_0_6_M1	0.04	0.0	None
7_D_TasdA1_P_asdD_000_D000_0_6_M1	0.63	0.0	None
M_D_TasdA_P_asdD_aspC_Dtdh_I_6_M1	0.49	0.085093602	Low
M_D_Tasd_P_asdD_pyc_DptsG_0_6_M1	0.07	0.0	None
7_D_TasdA_P_asdD_pntAB_DtdhDrhtA_I_6_M1	0.31	0.0	None
7_D_TasdA_P_asdD_rhtA_DptsG_I_6_M1	0.13	0.028692375	Low
M_D_TasdA_P_asdD_000_DlysA_0_4p5_M1	0.52	0.0	None
7_D_TasdA_P_asdD_aspC_DmetL_I_6_M1	0.03	0.0	None
M_D_TasdA_P_asdD_000_DtdhDlysC_0_12_M1	1.31	0.054	Low
7_D_TasdA_P_asdD_rhtA_DdapA_0_6_M1	0.0	0.0	None
7_D_TasdA1_P_asdD_rhtA_DtdhDlysC_0_12_M1	0.56	0.0	None
M_D_TasdA_P_asdD_pntAB_DrhtA_0_12_M1	0.25	0.008747354	Low
M_D_TasdA1_P_asdD_pyc_DrhtA_0_24_M1	0.76	0.0	None
M_D_TasdA_P_asdD_aceBA_DtdhDlysA_I_5p5_M1	0.11	0.0	None
M_D_TasdA_P_asdD_pntAB_DdapA_I_24_M1	1.0	0.147566513	Low
7_D_TasdA_P_asdD_rhtA_DptsG_I_5p5_M1	0.23	0.0	None
7_D_TasdA_P_asdD_aspC_D000_I_5p5_M1	0.38	0.0	None
7_D_TasdA_P_asdD_rhtA_DtdhDrhtA_0_12_M1	0.13	0.0015	Low
M_D_TasdA_P_asdD_pyc_DrhtA_I_5p5_M1	0.33	0.0	None
M_D_Tasd_P_asdD_rhtA_DtdhDptsG_I_5p5_M1	0.21	0.0	None
7_D_Tasd_P_asdD_rhtA_DmetL_0_4p5_M1	0.2	0.00325	Low
7_D_TasdA1_P_asdD_000_DtdhDdapA_I_5p5_M1	0.16	0.0	None
7_D_TasdA_P_asdD_000_DdapA_0_5p5_M1	0.17	0.0	None
M_D_TasdA_P_asdD_rhtA_DptsG_0_12_M1	0.82	0.006031505	Low
M_D_TasdA_P_asdD_aceBA_D000_I_12_M1	0.32	0.0	None
M_D_Tasd_P_asdD_000_DrhtA_0_5p5_M1	0.14	0.0	None
M_D_Tasd_P_asdD_rhtA_DtdhDmetL_I_24_M1	1.08	0.1135	Low
M_D_Tasd_P_asdD_000_Dtdh_0_24_M1	0.2	0.0	None
M_D_TasdA_P_asdD_aceBA_DdapA_I_24_M1	0.6	0.032889816	Low
M_D_Tasd_P_asdD_rhtA_DtdhDdapA_0_4p5_M1	0.21	0.0	None
7_D_Tasd_P_asdD_pyc_DdapA_I_12_M1	0.07	0.024450735	Low
7_D_Tasd_P_asdD_000_DlysA_I_5p5_M1	0.18	0.0	None
M_D_Tasd_P_asdD_000_D000_I_24_M1	2.18	0.083369432	Low
M_D_Tasd_P_asdD_rhtA_DmetL_0_4p5_M1	0.18	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDptsG_I_24_M1	0.57	0.062681681	Low
M_D_TasdA_P_asdD_rhtA_DmetL_I_6_M1	0.04	0.0	None
7_D_TasdA_P_asdD_rhtA_DrhtA_0_24_M1	4.77	0.141	Low
7_D_Tasd_P_asdD_000_Dtdh_0_5p5_M1	0.17	0.0	None
M_D_TasdA_P_asdD_aceBA_DdapA_I_12_M1	0.42	0.022629269	Low
M_D_Tasd_P_asdD_pyc_DrhtA_I_6_M1	0.11	0.0	None
M_D_TasdA_P_asdD_zwf_DtdhDptsG_0_12_M1	0.66	0.029768447	Low
M_D_TasdA1_P_asdD_pyc_DrhtA_0_5p5_M1	0.17	0.0	None
7_D_TasdA_P_asdD_pyc_DlysC_0_24_M1	0.93	0.047494617	Low
M_D_TasdA1_P_asdD_rhtA_Dtdh_0_4p5_M1	0.32	0.0	None
M_D_TasdA_P_asdD_000_Dtdh_I_24_M1	2.03	1.033	High
7_D_TasdA_P_asdD_aceBA_DtdhDdapA_0_4p5_M1	0.23	0.024686668	Low
M_D_TasdA_P_asdD_000_DrhtA_0_24_M1	0.97	0.0	None
7_D_TasdA_P_asdD_zwf_DmetL_0_12_M1	0.06	0.0	None
M_D_TasdA_P_asdD_aspC_DlysA_0_4p5_M1	0.46	0.025196551	Low
7_D_TasdA1_P_asdD_000_DtdhDdapA_0_4p5_M1	0.15	0.0	None
7_D_TasdA_P_asdD_pyc_DmetL_0_6_M1	0.13	0.0	None
M_D_TasdA_P_asdD_rhtA_DdapA_I_24_M1	1.23	0.028	Low
M_D_Tasd_P_asdD_rhtA_DtdhDdapA_I_5p5_M1	0.23	0.0	None
7_D_TasdA1_P_asdD_000_D000_0_12_M1	1.97	0.0	None
M_D_Tasd_P_asdD_pyc_DtdhDmetL_I_12_M1	0.39	0.06293703	Low
M_D_Tasd_P_asdD_000_DptsG_I_12_M1	0.2	0.0	None
7_D_TasdA_P_asdD_rhtA_DlysC_0_5p5_M1	0.85	0.0	None
M_D_TasdA_P_asdD_pyc_DlysC_I_5p5_M1	0.5	0.094	Low
M_D_Tasd_P_asdD_rhtA_DmetL_I_24_M1	0.24	0.0	None
M_D_Tasd_P_asdD_pyc_DtdhDlysA_0_5p5_M1	0.06	0.0	None
M_D_TasdA_P_asdD_aceBA_D000_0_5p5_M1	0.28	0.003	Low
M_D_TasdA_P_asdD_pntAB_Dtdh_I_5p5_M1	0.0	0.0	None
M_D_TasdA_P_asdD_pyc_DmetL_I_24_M1	0.51	0.0	None
7_D_TasdA_P_asdD_rhtA_DptsG_I_24_M1	0.49	0.074985261	Low
7_D_TasdA_P_asdD_000_DdapA_0_12_M1	0.69	0.0	None
M_D_Tasd_P_asdD_rhtA_DdhaM_I_12_M1	0.05	0.0	None
M_D_TasdA_P_asdD_pyc_DtdhDdapA_I_12_M1	1.71	0.110893594	Low
M_D_TasdA_P_asdD_zwf_DlysC_I_5p5_M1	0.0	0.0	None
M_D_TasdA1_P_asdD_rhtA_DtdhDlysA_I_12_M1	0.0	0.0	None
7_D_TasdA1_P_asdD_rhtA_DtdhDlysC_I_12_M1	0.97	0.1165	Low
M_D_TasdA1_P_asdD_000_DtdhDlysA_0_4p5_M1	0.16	0.0	None
7_D_Tasd_P_asdD_pyc_DtdhDlysC_I_24_M1	0.85	0.0	None
7_D_TasdA_P_asdD_pyc_Dtdh_I_5p5_M1	0.68	0.081	Low
7_D_Tasd_P_asdD_pyc_DtdhDlysC_I_6_M1	0.14	0.0	None
7_D_TasdA1_P_asdD_000_DdhaM_0_4p5_M1	0.59	0.0	None
M_D_TasdA_P_asdD_aspC_DdapA_I_12_M1	0.52	0.108139125	Low
7_D_TasdA_P_asdD_pyc_DdhaM_0_5p5_M1	0.6	0.0	None
M_D_Tasd_P_asdD_000_DtdhDptsG_0_5p5_M1	0.16	0.0	None
7_D_TasdA1_P_asdD_rhtA_DmetL_I_12_M1	0.69	0.0575	Low
M_D_TasdA_P_asdD_pyc_DdhaM_0_5p5_M1	0.6	0.0	None
7_D_Tasd_P_asdD_pyc_Dtdh_0_12_M1	0.83	0.122	Low
7_D_TasdA1_P_asdD_pyc_DdapA_0_4p5_M1	0.18	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDdapA_0_12_M1	0.35	0.040907624	Low
7_D_Tasd_P_asdD_pyc_DdhaM_0_24_M1	0.22	0.0	None
M_D_TasdA_P_asdD_aspC_DdapA_I_24_M1	0.76	0.296624603	Low
7_D_TasdA_P_asdD_rhtA_DrhtA_0_12_M1	1.4	0.0	None
M_D_TasdA_P_asdD_000_DptsG_I_12_M1	1.69	0.388	Low
7_D_Tasd_P_asdD_rhtA_DptsG_I_5p5_M1	0.18	0.0	None
M_D_TasdA_P_asdD_pyc_DlysC_I_12_M1	0.47	0.204387022	Low
7_D_Tasd_P_asdD_rhtA_DrhtA_I_24_M1	1.22	0.0	None
7_D_TasdA_P_asdD_zwf_DlysC_0_4p5_M1	0.63	0.045678753	Low
M_D_Tasd_P_asdD_000_DlysC_I_12_M1	0.4	0.0	None
7_D_TasdA_P_asdD_pntAB_DlysC_0_4p5_M1	0.69	0.068245246	Low
M_D_TasdA_P_asdD_000_DtdhDlysA_I_5p5_M1	0.75	0.0	None
M_D_TasdA_P_asdD_pyc_DtdhDdapA_0_4p5_M1	0.28	0.073120739	Low
M_D_Tasd_P_asdD_000_DdapA_0_5p5_M1	0.21	0.0	None
M_D_TasdA_P_asdD_000_DptsG_I_24_M1	1.99	1.077	High
7_D_TasdA_P_asdD_aceBA_DtdhDlysC_I_6_M1	0.42	0.042005138	Low
7_D_TasdA1_P_asdD_rhtA_DrhtA_I_5p5_M1	0.38	0.0	None
M_D_TasdA1_P_asdD_rhtA_DdapA_0_24_M1	1.45	0.0	None
7_D_TasdA_P_asdD_rhtA_DmetL_I_12_M1	0.68	0.066225725	Low
M_D_TasdA1_P_asdD_pyc_DlysC_I_6_M1	0.2	0.0	None
7_D_Tasd_P_asdD_000_DdhaM_I_5p5_M1	0.07	0.0	None
M_D_TasdA_P_asdD_zwf_Dtdh_0_12_M1	0.27	0.035907624	Low
M_D_TasdA_P_asdD_aceBA_DtdhDdapA_0_6_M1	0.58	0.0	None
M_D_TasdA1_P_asdD_rhtA_DtdhDptsG_I_5p5_M1	0.0	0.0	None
M_D_TasdA1_P_asdD_rhtA_DtdhDmetL_0_24_M1	1.15	0.003	Low
7_D_TasdA1_P_asdD_000_DrhtA_0_12_M1	0.47	0.0	None
7_D_TasdA_P_asdD_aceBA_D000_0_5p5_M1	0.59	0.0	None
M_D_TasdA_P_asdD_pntAB_DptsG_0_6_M1	0.52	0.141828388	Low
M_D_TasdA1_P_asdD_000_DdapA_0_6_M1	0.31	0.0	None
M_D_TasdA_P_asdD_pntAB_DrhtA_0_6_M1	0.45	0.0	None
M_D_TasdA_P_asdD_rhtA_DdapA_0_4p5_M1	0.04	0.0055	Low
M_D_TasdA1_P_asdD_rhtA_DtdhDmetL_0_5p5_M1	0.01	0.0	None
7_D_TasdA1_P_asdD_rhtA_DtdhDdapA_I_6_M1	0.14	0.0	None
7_D_TasdA_P_asdD_pyc_DdhaM_I_12_M1	0.77	0.080663994	Low
7_D_TasdA1_P_asdD_000_DdapA_I_5p5_M1	0.31	0.0	None
7_D_TasdA1_P_asdD_rhtA_DptsG_I_24_M1	0.44	0.0	None
7_D_TasdA_P_asdD_aceBA_D000_0_6_M1	0.26	0.058798807	Low
M_D_Tasd_P_asdD_pyc_DlysA_I_5p5_M1	0.16	0.0	None
M_D_TasdA_P_asdD_pntAB_DlysA_I_5p5_M1	0.0	0.0	None
M_D_TasdA_P_asdD_pntAB_DdapA_0_12_M1	0.35	0.122216927	Low
7_D_Tasd_P_asdD_rhtA_DrhtA_I_5p5_M1	0.07	0.0	None
M_D_Tasd_P_asdD_pyc_DdapA_0_6_M1	0.2	0.0	None
M_D_TasdA_P_asdD_aspC_DptsG_I_12_M1	0.56	0.102760495	Low
M_D_Tasd_P_asdD_000_DlysC_0_24_M1	1.02	0.0	None
7_D_TasdA_P_asdD_aceBA_DdapA_I_12_M1	0.0	0.0	None
M_D_TasdA_P_asdD_000_DtdhDlysA_I_12_M1	1.01	0.087120638	Low
M_D_TasdA_P_asdD_000_DrhtA_I_5p5_M1	0.25	0.0	None
M_D_TasdA_P_asdD_rhtA_DlysA_0_5p5_M1	0.62	0.0	None
M_D_TasdA1_P_asdD_rhtA_DlysC_I_6_M1	0.26	0.026055893	Low
7_D_TasdA_P_asdD_000_DtdhDdapA_0_4p5_M1	0.17	0.0	None
M_D_TasdA_P_asdD_000_DtdhDmetL_I_5p5_M1	0.45	0.112	Low
7_D_TasdA1_P_asdD_rhtA_DlysC_I_5p5_M1	0.38	0.0	None
M_D_Tasd_P_asdD_rhtA_DlysA_I_5p5_M1	0.23	0.037	Low
7_D_TasdA1_P_asdD_pyc_DrhtA_I_6_M1	0.0	0.0	None
7_D_TasdA_P_asdD_000_DlysC_0_24_M1	4.44	0.13973247	Low
7_D_TasdA1_P_asdD_000_DtdhDrhtA_0_12_M1	0.46	0.0	None
7_D_TasdA_P_asdD_000_DtdhDlysC_I_6_M1	0.3	0.023554936	Low
M_D_Tasd_P_asdD_000_DtdhDlysC_I_12_M1	0.2	0.0	None
M_D_TasdA_P_asdD_rhtA_Dtdh_0_12_M1	0.99	0.017477606	Low
7_D_TasdA1_P_asdD_000_D000_0_4p5_M1	0.49	0.0	None
M_D_TasdA_P_asdD_zwf_DlysC_0_5p5_M1	0.0	0.017	Low
M_D_Tasd_P_asdD_pyc_DlysA_I_12_M1	0.24	0.0	None
7_D_TasdA1_P_asdD_rhtA_DdapA_0_4p5_M1	0.39	0.064523752	Low
7_D_Tasd_P_asdD_rhtA_Dtdh_0_6_M1	0.05	0.0	None
7_D_TasdA_P_asdD_rhtA_DtdhDdapA_0_12_M1	0.36	0.006	Low
M_D_TasdA1_P_asdD_rhtA_DdhaM_I_6_M1	0.04	0.0	None
M_D_TasdA_P_asdD_000_DlysA_I_24_M1	3.07	1.093	High
M_D_TasdA1_P_asdD_pyc_DtdhDmetL_I_12_M1	1.11	0.163805103	Low
M_D_TasdA_P_asdD_pntAB_DtdhDptsG_I_5p5_M1	0.0	0.0	None
7_D_Tasd_P_asdD_000_DdhaM_0_12_M1	0.05	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDdapA_I_12_M1	0.1	0.054772237	Low
M_D_TasdA_P_asdD_pntAB_DdapA_I_5p5_M1	0.0	0.0	None
M_D_TasdA1_P_asdD_000_DdapA_0_5p5_M1	0.43	0.0	None
7_D_TasdA_P_asdD_aspC_DlysC_0_24_M1	5.85	0.508029442	Low
M_D_Tasd_P_asdD_000_DlysC_I_6_M1	0.16	0.0	None
7_D_Tasd_P_asdD_rhtA_DlysC_I_5p5_M1	0.14	0.0	None
M_D_TasdA_P_asdD_pntAB_DtdhDlysC_0_4p5_M1	0.31	0.09259063	Low
M_D_TasdA_P_asdD_pntAB_DtdhDdapA_I_6_M1	0.52	0.0	None
7_D_Tasd_P_asdD_pyc_DdapA_0_12_M1	0.06	0.0	None
M_D_TasdA_P_asdD_rhtA_DtdhDlysA_I_6_M1	0.36	0.011994659	Low
M_D_TasdA_P_asdD_rhtA_DtdhDmetL_I_5p5_M1	0.17	0.0	None
7_D_Tasd_P_asdD_rhtA_DdhaM_I_6_M1	0.12	0.0	None
M_D_TasdA_P_asdD_zwf_DtdhDptsG_I_24_M1	0.09	0.042546801	Low
7_D_TasdA_P_asdD_pyc_DptsG_0_4p5_M1	0.27	0.0	None
M_D_Tasd_P_asdD_000_DlysA_0_4p5_M1	0.38	0.0	None
7_D_TasdA_P_asdD_aspC_DrhtA_I_6_M1	0.88	0.043054743	Low
7_D_Tasd_P_asdD_rhtA_DdhaM_I_24_M1	0.85	0.0	None
M_D_Tasd_P_asdD_rhtA_DlysA_0_12_M1	0.17	0.0	None
M_D_TasdA_P_asdD_aceBA_DtdhDlysC_I_6_M1	0.44	0.09233634	Low
M_D_Tasd_P_asdD_000_DlysA_0_24_M1	1.15	0.0	None
7_D_TasdA1_P_asdD_000_DlysC_0_5p5_M1	0.4	0.0	None
M_D_TasdA_P_asdD_rhtA_Dtdh_I_12_M1	1.76	0.014272697	Low
7_D_TasdA_P_asdD_pyc_DptsG_I_5p5_M1	0.37	0.0	None
7_D_TasdA_P_asdD_pyc_DdapA_0_12_M1	0.15	0.0	None
M_D_TasdA_P_asdD_pyc_Dtdh_0_6_M1	0.33	0.01587406	Low
7_D_TasdA1_P_asdD_rhtA_DrhtA_0_4p5_M1	0.31	0.0	None
M_D_TasdA_P_asdD_000_DrhtA_0_12_M1	0.38	0.0	None
M_D_TasdA_P_asdD_000_DtdhDmetL_0_4p5_M1	0.23	0.04225	Low
7_D_TasdA1_P_asdD_rhtA_DtdhDdapA_0_4p5_M1	0.21	0.0	None
7_D_Tasd_P_asdD_pyc_DtdhDrhtA_0_5p5_M1	0.3	0.0	None
7_D_TasdA_P_asdD_pntAB_DdapA_I_12_M1	0.23	0.121775064	Low
7_D_TasdA_P_asdD_pntAB_D000_I_6_M1	0.64	0.0	None
7_D_TasdA1_P_asdD_rhtA_DtdhDrhtA_I_24_M1	1.52	0.263112054	Low
7_D_Tasd_P_asdD_pyc_DtdhDrhtA_0_24_M1	0.35	0.0	None
M_D_TasdA_P_asdD_pyc_DptsG_I_6_M1	0.29	0.111646927	Low
7_D_TasdA_P_asdD_000_DlysA_0_24_M1	1.08	0.0	None
7_D_TasdA_P_asdD_aceBA_Dtdh_I_6_M1	0.46	0.050401973	Low
M_D_Tasd_P_asdD_000_DtdhDdapA_0_6_M1	0.11	0.0	None
M_D_TasdA_P_asdD_rhtA_Dtdh_0_4p5_M1	0.47	7.26532E-4	Low
7_D_Tasd_P_asdD_rhtA_DmetL_I_12_M1	0.1	0.0	None
M_D_TasdA_P_asdD_pntAB_DlysC_0_4p5_M1	0.31	0.105015423	Low
M_D_TasdA_P_asdD_pyc_DptsG_I_5p5_M1	0.57	0.0	None
M_D_TasdA_P_asdD_pyc_DtdhDptsG_I_24_M1	0.89	0.05	Low
7_D_Tasd_P_asdD_000_DdapA_I_24_M1	0.37	0.0	None
7_D_TasdA_P_asdD_zwf_DtdhDlysC_0_6_M1	0.55	0.124923877	Low
7_D_TasdA1_P_asdD_pyc_DtdhDrhtA_0_6_M1	0.0	0.0	None
M_D_TasdA_P_asdD_aspC_DrhtA_0_4p5_M1	0.33	0.001	Low
M_D_Tasd_P_asdD_000_DptsG_I_24_M1	1.24	0.0	None
7_D_TasdA_P_asdD_000_DrhtA_I_24_M1	1.87	0.972	High
7_D_TasdA_P_asdD_pyc_DdhaM_0_24_M1	2.36	0.084519825	Low
7_D_TasdA_P_asdD_000_DmetL_0_6_M1	0.24	0.0	None
7_D_TasdA_P_asdD_pntAB_DptsG_0_6_M1	0.35	0.0	None
7_D_TasdA_P_asdD_zwf_Dtdh_I_12_M1	0.84	0.498583003	Low
M_D_TasdA1_P_asdD_rhtA_DtdhDlysC_I_6_M1	0.28	0.0	None
7_D_Tasd_P_asdD_000_DtdhDrhtA_0_12_M1	0.14	0.0	None
7_0_0_A_asdO_000_D000_I_24_M1	4.36	0.288270189	Low
M_D_TasdA1_P_asdD_pyc_Dtdh_I_6_M1	0.08	0.0	None
7_D_TasdA_P_asdD_rhtA_DtdhDrhtA_0_24_M1	0.72	0.0	None
M_D_TasdA_P_asdD_000_DdhaM_I_24_M1	1.35	0.033	Low
7_D_TasdA_P_asdD_rhtA_DtdhDrhtA_0_5p5_M1	0.25	0.0	None
7_D_TasdA1_P_asdD_rhtA_DmetL_0_5p5_M1	0.56	0.0	None
M_D_TasdA_P_asdD_zwf_Dtdh_0_4p5_M1	0.26	0.019109154	Low
M_D_TasdA1_P_asdD_rhtA_DtdhDlysC_I_5p5_M1	0.37	0.0	None
7_D_TasdA_P_asdD_aceBA_DtdhDrhtA_I_6_M1	0.0	0.0	None
7_D_TasdA1_P_asdD_000_DrhtA_I_24_M1	2.65	0.039	Low
M_D_TasdA1_P_asdD_pyc_DlysC_0_24_M1	0.09	0.0	None
7_D_Tasd_P_asdD_rhtA_DlysA_0_4p5_M1	0.1	0.0	None
